68.602 102.492
454.666 264.809
372.615 263.141
300.989 46.555
110.171 55.648
118.856 47.446
355.247 76.431
276.086 182.048
143.376 117.738
204.207 133.41
78.26 139.327
158.722 211.53
68.434 59.125
407.505 160.498
416.435 150.446
507.549 190.889
149.841 204.709
498.759 181.948
274.615 232.734
84.023 90.084
362.241 242.055
505.821 159.21
420.804 134.83
356.67 199.094
326.546 91.767
214.477 63.822
351.351 86.885
216.041 242.025
441.7 277.333
68.678 203.095
547.051 99.218
405.983 141.934
402.24 247.876
197.134 260.622
163.141 66.302
340.037 115.315
63.076 78.06
261.073 268.122
319.376 65.832
494.333 148.839
393.601 118.589
320.43 57.284
77.562 152.847
361.268 272.518
417.066 120.684
79.098 128.405
76.775 83.792
136.696 213.328
88.132 84.512
201.808 97.972
200.869 200.106
351.79 207.099
561.827 150.697
144.491 171.658
571.212 245.482
559.039 230.926
289.504 114.581
209.493 54.874
431.458 269.97
279.835 156
321.254 75.782
199.571 159.617
179.006 238.615
366.043 43.704
493.071 137.215
74.259 114.187
63.906 186.028
272.247 148.52
450.42 276.351
118.652 47.566
153.822 156.34
206.664 148.38
398.006 120.303
529.077 73.43
129.91 133.877
506.033 181.779
62.486 89.727
296.484 74.566
551.644 152.569
239.556 241.076
540.181 57.262
172.683 272.181
316.925 50.753
97.492 58.953
156.372 260.434
345.459 153.76
264.006 112.605
224.138 75.089
145.08 237.365
253.703 237.499
201.905 53.102
556.011 101.082
452.518 269.385
371.035 258.471
499.487 145.822
74.157 158.457
216.21 85.133
199.267 265.594
211.369 70.835
344.519 43.955
80.835 114.596
506.614 164.535
373.147 183.348
340.328 148.423
414.768 120.627
404.617 188.163
388.846 201.077
374.456 277.561
406.262 62.544
373.372 200.987
85.686 111.492
537.797 200.25
379.643 203.58
337.071 264.25
142.105 174.247
607.012 95.57
403.928 48.665
357.195 148.77
422.09 46.941
271.251 248.489
553.254 215.65
431.526 264.532
542.892 216.174
221.812 95.017
225.775 182.016
202.83 59.569
505.184 78.09
372.135 54.532
402.974 152.485
265.846 156.805
87.424 122.912
501.615 182.664
276.358 67.304
274.274 127.919
401.798 104.117
204.032 58.14
215.926 109.173
544.536 153.228
545.335 209.331
277.588 118.246
218.899 250.219
226.056 120.684
549.72 180.002
70.336 206.401
121.46 76.32
564.699 201.604
206.908 146.298
36.775 70.015
496.279 160.412
516.99 70.312
339.785 263.169
225.919 79.082
360.173 211.24
366.281 58.453
424.911 136.616
548.374 145.423
387.816 113.754
451.851 273.096
404.426 257.584
142.244 231.23
145.981 227.062
284.207 264.682
337.814 257.344
105.433 51.442
545.224 225.051
208.39 75.332
273.892 219.989
289.349 173.746
564.371 89.732
412.708 116.077
271.723 132.409
421.483 211.5
264.535 268.02
489.466 162.87
223.421 68.188
392.942 135.414
68.3 187.684
489.808 165.391
69.912 147.278
287.982 216.134
139.629 129.984
541.437 127.388
400.451 123.732
218.243 155.307
202.481 72.198
168.03 261.266
619.125 69.594
436.71 270.841
154.612 215.952
189.403 262.306
523.783 156.403
381.271 68.85
256.622 247.915
149.822 273.041
183.73 260.953
331.836 118.96
424.649 195.049
220.881 157.615
269.653 164.266
414.296 274.464
537.829 47.89
554.737 172.769
501.874 52.793
280.085 239.257
277.212 143.406
271.05 123.363
259.848 138.881
264.356 244.202
515.554 127.195
539.467 94.117
143.67 124.127
414.031 205.598
565.844 142.675
137.482 266.582
167.116 273.621
527.074 153.166
563.409 113.121
369.475 192.703
399.171 173.39
191.44 74.565
495.972 148.302
73.047 69.908
88.924 82.487
157.252 125.512
315.095 66.235
558.548 54.449
221.786 266.627
246.72 238.215
556.92 55.392
225.216 143.942
354.427 241.69
507.591 78.817
488.375 60.949
544.979 153.479
616.435 71.612
497.333 164.131
133.772 267.61
337.778 139.573
466.364 264.54
370.031 59.179
543.581 123.6
415.418 45.093
201.083 207.114
384.669 200.023
385.501 138.544
533.127 122.262
213.603 212.639
69.39 58.307
323.787 76.213
259.073 275.682
296.312 71.642
268.604 245.288
382.76 280.609
379.268 203.693
91.368 73.508
67.342 162.85
344.021 118.731
360.39 211.813
274.824 156.925
528.94 69.174
423.186 247.752
176.015 265.404
343.785 130.517
116.119 69.62
326.781 68.027
534.888 213.374
154.552 83.04
153.338 174.564
159.706 266.638
542.564 168.458
197.911 186.554
418.171 128.664
389.443 142.232
90.458 148.665
375.487 46.979
150.059 244.69
264.854 215.569
146.003 159.863
405.241 69.778
467.384 180.947
403.098 110.322
513.355 118.451
425.588 61.138
37.889 71.116
284.422 254.266
494.172 63.684
228.774 69.528
461.82 274.222
387.88 274.058
134.993 212.268
221.29 96.491
73.657 65.095
517.346 295.872
505.941 58.593
542.097 184.73
530.497 46.64
213.016 128.927
205.339 156.645
410.615 258.216
153.492 180.065
141.671 76.371
524.553 165.862
467.214 264.064
148.02 164.329
558.398 81.553
400.393 219.72
350.661 139.521
525.979 82.228
215.945 177.51
286.676 235.27
280.405 215.079
223.25 261.005
378.198 259.62
403.606 44.677
344.885 130.862
447.529 259.095
209.339 95.321
554.961 217.301
145.308 85.19
72.981 83.26
392.256 170.957
79.999 186.68
149.199 263.167
219.119 182.086
206.257 251.033
371.322 209.391
565.026 124.321
178.876 74.915
293.772 203.165
270.893 161.321
80.168 194.88
204.113 153.133
383.214 247.853
259.765 126.156
419.657 65.945
431.49 264.491
406.998 246.19
277.989 205.15
554.848 85.686
344.823 55.803
412.154 78.269
147.856 264.793
149.651 152.238
77.414 158.491
153.93 126.665
204.827 270.391
228.216 240.671
401.637 105.728
322.621 78.267
94.741 52.376
227.435 248.346
280.471 257.468
560.134 192.854
147.064 258.055
369.891 64.986
290.599 211.243
192.133 48.195
88.632 193.702
229.732 82.604
410.18 209.501
279.606 184.71
394.184 66.892
133.354 133.918
147.923 165.705
363.25 92.216
291.718 209.782
290.599 72.656
561.962 87.594
352.762 138.62
484.556 160.297
167.651 259.893
61.633 86.042
460.878 251.68
200.84 169.128
394.834 130.863
201.585 198.491
215.08 117.963
215.751 151.002
220.952 71.133
347.067 245.575
126.486 142.093
164.13 54.817
550.029 117.911
426.225 270.431
519.531 129.794
379.121 254.881
542.702 171.486
533.587 193.6
353.604 121.234
153.577 225.175
131.818 196.413
338.059 70.676
502.425 53.132
279.089 245.427
424.962 273.664
541.892 207.897
288.184 263.429
363.827 265.306
434.536 247.975
306.924 75.287
357.175 95.026
550.997 243.846
225.038 176.439
494.728 143.432
208.753 164.191
534.01 104.303
523.878 92.525
208.278 130.828
571.587 223.68
421.788 65.191
152.784 150.06
388.643 121.815
145.311 193.749
336.64 148.961
147.827 77.153
217.384 96.016
83.202 190.785
300.021 75.656
509.887 134.425
258.35 256.755
289.982 171.156
234.963 71.14
266.122 269.04
155.977 77.838
420.946 145.487
269.45 56.583
280.295 194.453
216.378 255.732
354.207 259.14
308.861 64.675
550.972 215.511
277.112 200.836
558.011 213.446
218.72 179.431
279.444 193.006
223.894 202.671
133.828 129.865
110.659 48.998
415.625 270.712
409.835 184.817
88.906 177.535
234.054 69.396
142.123 234.205
511.355 95.765
276.673 242.271
80.271 83.59
516.803 178.258
207.09 70.063
523.571 169.846
413.615 53.313
556.515 102.585
473.569 57.638
549.435 209.464
371.697 272.552
529.762 76.723
205.227 246.668
226.211 145.084
402.252 213.079
361.722 242.738
116.976 82.377
566.192 235.924
212.968 111.195
521.856 119.299
197.769 154.941
407.636 67.966
217.485 190.594
142.425 169.315
213.616 144.545
281.668 64.198
316.955 53.68
611.901 94.149
515.021 205.44
561.765 185.146
290.116 119.855
148.061 151.3
238.884 251.554
187.236 251.004
421.539 206.07
499.836 182.498
333.297 67.385
395.483 272.715
425.303 252.941
419.815 259.24
198.391 122.152
547.831 197.477
358.086 59.121
82.024 94.299
393.754 156.3
386.413 207.781
525.497 303.835
472.797 65.192
86.283 66.421
482.707 274.638
322.533 65.029
84.397 199.468
132.521 198.968
519.081 192.127
203.091 178.294
264.012 247.958
287.651 69.627
353.447 109.286
513.723 166.886
173.961 83.423
72.469 113.909
398.233 134.742
158.584 242.587
495.59 133.187
70.126 94.395
224.886 114.947
364.425 60.943
491.794 52.014
226.804 113.42
559.001 142.851
78.025 187.731
197.681 245.843
554.24 65.097
63.911 59.246
286.357 255.755
455.714 257.773
215.922 200.166
205.102 215.964
432.223 275.736
516.308 68.135
550.304 222.013
486.712 71.213
492.849 72.718
216.549 140.222
200.799 201.183
284.629 204.29
268.85 245.107
220.207 121.188
517.594 96.478
61.004 79.416
71.369 203.86
347.066 271.847
149.655 235.922
500.374 71.338
351.678 62.954
260.19 140.643
542.158 47.147
220.291 210.706
358.91 149.916
62.165 168.395
75.541 166.697
150.848 125.786
107.168 70.819
337.409 268.332
64.657 54.803
77.251 200.846
397.515 157.147
412.723 137.78
495.941 81.677
540.797 108.446
545.314 106.726
224.747 123.255
397.417 57.349
514.872 185.131
458.995 262.931
345.529 99.793
69.801 59.326
83.352 177.713
78.885 178.132
491.757 156.937
127.081 66.05
569.869 245.238
197.643 139.958
108.601 61.827
156.992 124.172
161.732 186.49
104.151 69.683
196.171 268.661
127.226 129.435
416.785 58.725
518.163 70.306
514.856 203.009
349.292 67.574
146.664 125.167
398.97 186.104
368.383 73.977
380.351 271.92
102.271 49.523
75.187 122.784
348.201 239.961
344.229 97.662
535.874 44.97
287.668 198.734
524.597 99.436
569.566 232.117
267.022 214.467
559.561 225.188
277.99 217.576
403.419 272.483
201.538 186.804
60.66 56.916
153.214 164.862
208.245 76.134
408.865 193.317
504.253 180.144
410.327 249.085
147.83 143.212
339.817 156.127
358.973 71.461
489.145 165.707
537.526 210.846
391.472 267.171
85.792 73.969
108.282 81.346
388.528 114.938
131.456 51.794
399.669 136.672
199.119 108.886
209.731 160.802
473.178 247.637
558.519 178.299
541.971 60.065
65.867 198.91
92.309 56.044
215.562 55.317
553.903 101.419
368.523 205.616
271.564 190.7
205.973 156.249
390.68 191.052
361.025 80.888
434.574 273.13
571.201 76.892
242.838 254.59
274.691 157.7
151.521 79.5
478.623 275.46
125.753 175.505
480.189 74.162
459.399 253.911
276.159 117.31
104.445 49.827
548.475 75.564
73.333 151.213
481.217 78.434
561.667 185.233
496.875 132.725
499.8 76.371
569.189 113.514
560.178 71.477
467.709 68.916
468.29 194.759
412.936 212.713
415.333 135.025
523.486 123.115
390.17 155.221
397.839 115.135
554.365 184.05
543.266 126.736
404.246 123.979
342.388 146.859
533.779 291.338
283.355 111.436
219.481 239.174
80.915 190.14
79.948 173.321
169.63 257.895
557.15 136.398
147.914 251.274
217.025 56.208
422.679 276.143
527.646 187.477
557.478 113.741
84.288 91.325
363.107 266.285
417.227 118.392
346.876 273.544
255.119 254.615
216.022 131.951
260.205 112.299
276.119 133.02
162.988 254.934
524.322 212.404
61.886 159.762
221.966 84.365
218.027 189.225
173.146 273.542
214.585 163.478
546.085 237.443
339.459 153.665
315.106 58.259
363.918 195.026
349.798 127.554
153.469 171.592
501.613 142.603
503.001 49.285
136.839 118.946
247.244 248.746
259.307 124.203
198.034 79.151
284.038 222.837
453.714 266.86
499.848 141.688
63.426 81.056
196.305 105.213
487.638 149.632
402.793 136.734
259.285 271.831
388.745 198.366
552.003 144.521
306.715 44.197
204.765 178.604
493.495 80.028
541.557 170.906
373.124 191.568
143.997 260.291
145.413 134.021
221.483 117.691
86.468 276.19
318.588 75.4
263.646 267.212
386.378 180.394
210.034 137.122
542.03 218.657
375.549 212.609
486.789 147.376
315.803 45.083
195.441 128.903
183.462 56.708
264.289 199.217
406.706 139.324
565.385 246.927
94.456 79.462
354.705 148.16
134.035 270.36
131.587 267.355
336.108 276.117
